video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed
OiKMvTBhieo,2018-04-06,SalmanKhanArrivesAtJodhpurCentralJailAfterConvictioninBlackbuckCaseTheQuint,The Quint,25,2018-04-05 10:07,Bhai|Bhaijaan|Chinkara,57991,162,65,70,https://i.ytimg.com/vi/OiKMvTBhieo/default.jpg,0,0,0
TRhNybWQfEs,2018-04-06,JabardasthMaheshAchantaSuperbWordsAboutSamanthaRamaLakshmi,Mana Stars,24,2018-04-05 12:45,manastars|rangasthalam|manastars.com,42729,396,26,29,https://i.ytimg.com/vi/TRhNybWQfEs/default.jpg,0,0,0
LHcOOkSvmO8,2018-04-06,WhatIfFacebookWasIndianGovernmentOffice,Angry Prash,23,2018-04-01 08:14,Facebook|fb|comedy|funny|video|Indian|cartoon|animation|prash,1610076,112594,4807,14166,https://i.ytimg.com/vi/LHcOOkSvmO8/default.jpg,0,0,0
DKPCBAlDw2A,2018-04-06,TheChainsmokersEverybodyHatesMe,ChainsmokersVEVO,10,2018-04-02 14:00,Dance,5524232,266387,7637,14388,https://i.ytimg.com/vi/DKPCBAlDw2A/default.jpg,0,0,0
TNECzJkHO9I,2018-04-06,KasthoorimanEpi96040418Download&WatchFullEpisodeonHotstar,Asianet,24,2018-04-05 05:02,asianet|entertainment|Kasthooriman,204206,401,110,74,https://i.ytimg.com/vi/TNECzJkHO9I/default.jpg,0,0,0
JwB_qfwFXZY,2018-04-06,KrishnarjunaYuddhamTrailerNaniAnupamaParameswaranRuksharDhillonMerlapakaGandhi#KAY,Dil Raju,24,2018-03-31 14:27,#KrishnarjunaYuddham,4274433,66765,4905,3018,https://i.ytimg.com/vi/JwB_qfwFXZY/default.jpg,0,0,0
agvuk5s2F70,2018-04-06,ActressSriReddyRevealedanotherTollywoodproducersSonNameCVRNews,CVR Telugu News,25,2018-04-04 14:24,,53548,75,121,57,https://i.ytimg.com/vi/agvuk5s2F70/default.jpg,0,0,0
l1EtQS63iJo,2018-04-06,Nokia8SiroccoUnboxing&OverviewNokiasFlagship,Geekyranjit,28,2018-04-04 13:09,geekyranjit,360743,9966,462,1673,https://i.ytimg.com/vi/l1EtQS63iJo/default.jpg,0,0,0
y_HtMHmBDHU,2018-04-06,RangasthalamTurnsaMegaBlockbusterCollectsRs100CrinOnly3Days,ETV Telangana,25,2018-04-02 11:57,ETV|ETVTelugu|andhravaniVideo|Etv11|andhravani|AP|Munrdhadugu|Lakshyam,733804,8402,547,515,https://i.ytimg.com/vi/y_HtMHmBDHU/default.jpg,0,0,0
CeYiWpZ5svs,2018-04-06,RangasthalamMovieStoryUpdatesRamCharanSamanthaSukumar#ChittibabuReady2release,Ready 2 Release,1,2018-04-01 12:26,Samantha|Sukumar|ready2release|Rangasthalam,1018369,2661,1408,198,https://i.ytimg.com/vi/CeYiWpZ5svs/default.jpg,0,0,0
u_nrjjXlO1M,2018-04-06,BoysVS.GirlsMorningRoutine,Rickshawali,24,2018-04-03 03:30,rickshawali|morning|routine|rikshawaali|rikshawali|anisha|beauty,627198,27764,2416,3042,https://i.ytimg.com/vi/u_nrjjXlO1M/default.jpg,0,0,0
p485q7uhcjY,2018-04-06,BollywoodCoupleVsRealLifeCoupleSahibNoorSingh,SahibNoor Singh,24,2018-04-03 08:29,girls|fights,382528,33704,807,3675,https://i.ytimg.com/vi/p485q7uhcjY/default.jpg,0,0,0
Fisr4YY_2L8,2018-04-06,WhatIsYourSoulElementCoolPersonalityTest,BRIGHT SIDE,26,2018-04-05 03:00,character|quiz|fire|water|earth|air,309773,8993,497,5152,https://i.ytimg.com/vi/Fisr4YY_2L8/default.jpg,0,0,0
UBrHp1YLdCI,2018-04-06,AurangabaadConcertVlogShehbaazKhanStagePerformance,shehbaaz Khan,23,2018-04-05 14:47,Aurangabaad,53809,3281,108,357,https://i.ytimg.com/vi/UBrHp1YLdCI/default.jpg,0,0,0
6Bg1-OV9isw,2018-04-06,WatchSalmanKhanbeingtakentojailfromJodhpurCourt,Zee News,25,2018-04-05 10:06,zeenews|znews|headlines|blackbucks|Wildlife|Salman,1391099,7801,2623,4001,https://i.ytimg.com/vi/6Bg1-OV9isw/default.jpg,0,0,0
Ho78eOffWys,2018-04-06,BlackbuckpoachingcaseWhenSalmanKhansharedhissideofstoryinAapKiAdalat,IndiaTV,25,2018-04-05 16:22,bhaijaan|tabu|neelam|latest|bollywood,822005,7424,982,1545,https://i.ytimg.com/vi/Ho78eOffWys/default.jpg,0,0,0
nh_eZnSZCLw,2018-04-06,PriyamanavalEpisode982050418,VikatanTV,24,2018-04-05 17:00,piriyamanaval|periyamanaval,753010,7139,1010,628,https://i.ytimg.com/vi/nh_eZnSZCLw/default.jpg,0,0,0
s7X7F9NWtoo,2018-04-06,ShikariOfficialTrailerMaheshManjarekarVijuManeUpcomingMarathiMovie2018,Rajshri Marathi,24,2018-04-04 12:04,Shikari|farzand,1151583,6622,1029,590,https://i.ytimg.com/vi/s7X7F9NWtoo/default.jpg,0,0,0
UX6jUMGmtxM,2018-04-06,WhenAngreziBabuMeetsDesiMemfeat.SapnaChoudharyAashqeen,Aashqeen,23,2018-04-03 09:19,aashqeen|comedy,2497013,150879,10560,10871,https://i.ytimg.com/vi/UX6jUMGmtxM/default.jpg,0,0,0
bIOpP1qC5Jw,2018-04-06,#VIVOIPLniTelugulochudadaanikisiddamainaJr.NTR,Star Sports,17,2018-04-03 10:21,,936743,23156,1497,1198,https://i.ytimg.com/vi/bIOpP1qC5Jw/default.jpg,0,0,0
NK33kaxIZZM,2018-04-06,TypesOfLandlordsYoullMeetFeat.SadakchhapHasleyIndia,Hasley India,23,2018-04-04 13:09,hasley|india|harsh|beniwal|rishhsome|rishabh|rana|delhi|comedy|funny|laugh|sketch|mall|hasleyindia|desi|videos|vines|laughter|landlords|mumbai,809599,35841,1833,2014,https://i.ytimg.com/vi/NK33kaxIZZM/default.jpg,0,0,0
bHzunpMHAH0,2018-04-06,BlackBuckPoachingCaseSalmanKhanissittingwithalongfaceincourtroom,ABP NEWS,22,2018-04-05 06:19,sitting,331595,1445,633,565,https://i.ytimg.com/vi/bHzunpMHAH0/default.jpg,0,0,0
ED5w-Cm4BDs,2018-04-06,Nagumentrytoendalldacumentaries#RCBInsider4.0,Royal Challengers Bangalore,17,2018-04-05 12:23,RCB|IPL|Nags,166143,10135,166,681,https://i.ytimg.com/vi/ED5w-Cm4BDs/default.jpg,0,0,0
SII2wYwmCZs,2018-04-06,ParbhaniShahidShubhamMustapursFriendsReactionOnHisFuneral,ZEE 24 TAAS,25,2018-04-05 05:13,zee24taas|Politics|Crime|News,193374,938,58,76,https://i.ytimg.com/vi/SII2wYwmCZs/default.jpg,0,0,0
bvNonoGTjgw,2018-04-06,DangarDoctorJellyNewComedyPunjabiFullMovieRavinderGrewalGeetGambhirSaraGurpal,Yellow Music,24,2018-04-04 10:31,funny|comedy,737320,8329,632,361,https://i.ytimg.com/vi/bvNonoGTjgw/default.jpg,0,0,0
Tbz7Y5-qf1o,2018-04-06,UppumMulakumFlowersEP#575,Flowers Comedy,24,2018-04-05 13:02,uppum|Balanchandran|Neelima|balanchandran|entertainment|marimayam|programme|moosa|funny,456287,3571,433,624,https://i.ytimg.com/vi/Tbz7Y5-qf1o/default.jpg,0,0,0
ogTs9uqE-rU,2018-04-06,#SixthSenseThisWeekPromo..Saturday&Sundayat930PMonStarMaa,Star Maa,24,2018-04-03 05:21,comedy|action|entertainment|telugu|tollywood|maatv,735028,3081,351,178,https://i.ytimg.com/vi/ogTs9uqE-rU/default.jpg,0,0,0
GlngwhWaLBs,2018-04-06,RomanReignsunleashesonBrockLesnarbeforeWrestleManiaRawApril22018,WWE,17,2018-04-03 04:13,wwe|wrestling|wrestler|wrestle|superstars|Raw,8755813,115640,8517,12562,https://i.ytimg.com/vi/GlngwhWaLBs/default.jpg,0,0,0
E8knZRa5xTk,2018-04-06,MysteryofLordJagannathsRatnaBhandarRemainsUnsolved,Kanak News,25,2018-04-04 15:25,,254359,1590,158,97,https://i.ytimg.com/vi/E8knZRa5xTk/default.jpg,0,0,0
a5neMxN5I5w,2018-04-06,AshishChanchlaniinPoliceStationashishchanchlanivinesLatestControversy,Radio Mirchi,24,2018-04-03 06:12,ashish,1249859,26471,3896,736,https://i.ytimg.com/vi/a5neMxN5I5w/default.jpg,0,0,0
3rrkcdKFN0o,2018-04-06,KapilAndSumonaRunAwayTogetherKahaniComedyCircusKi,Sony PAL,24,2018-04-05 12:52,,205125,1299,133,47,https://i.ytimg.com/vi/3rrkcdKFN0o/default.jpg,0,0,0
cphpCPRrIIE,2018-04-06,FamilyTimewithKapilSharmaKapilConfessesHisLoveForNehaPendseBestMoments,SET India,24,2018-04-05 12:38,set|sonyliv,1865361,18324,3555,1827,https://i.ytimg.com/vi/cphpCPRrIIE/default.jpg,0,0,0
w3SOLnmRS-c,2018-04-06,SiddharthSagarakaSelfieMausismotherREVEALSdrugabusereasonbehindsuchbehaviou,ABP ANANDA,22,2018-04-03 07:54,Comedian|mother|behaviour,317126,1260,268,372,https://i.ytimg.com/vi/w3SOLnmRS-c/default.jpg,0,0,0
Ho78eOffWys,2018-04-07,BlackbuckpoachingcaseWhenSalmanKhansharedhissideofstoryinAapKiAdalat,IndiaTV,25,2018-04-05 16:22,bhaijaan|tabu|neelam|latest|bollywood,1920873,18315,2334,3222,https://i.ytimg.com/vi/Ho78eOffWys/default.jpg,0,0,0
9zmbOS9eFuE,2018-04-07,GIRLSPLAININGSEASONFINALEPyaarKaPostmortemGirliyapaOriginals,Girliyapa,22,2018-04-06 13:05,tvf|filtercopy|facebook|whatsapp|sex|love|girls|friends|school|bike|bollywood|phone|college|cycle|condom|romance|marriage|girlfriend|scooty|shopping|relationship|lipstick|period|condoms|burger|mushroom|menu|kohinoor|loving|colleges|durex,612002,31647,1484,2483,https://i.ytimg.com/vi/9zmbOS9eFuE/default.jpg,0,0,0
6Bg1-OV9isw,2018-04-07,WatchSalmanKhanbeingtakentojailfromJodhpurCourt,Zee News,25,2018-04-05 10:06,zeenews|znews|headlines|blackbucks|Wildlife|Salman,1617427,8312,2831,4205,https://i.ytimg.com/vi/6Bg1-OV9isw/default.jpg,0,0,0
eK_zQ5PyzEo,2018-04-07,BengalisinLocalBusBanglaNewFunnyVideo2018TheBongGuy,The Bong Guy,23,2018-04-06 12:54,kolkata,182882,35338,592,6211,https://i.ytimg.com/vi/eK_zQ5PyzEo/default.jpg,0,0,0
nh_eZnSZCLw,2018-04-07,PriyamanavalEpisode982050418,VikatanTV,24,2018-04-05 17:00,piriyamanaval|periyamanaval,1235551,8819,1400,839,https://i.ytimg.com/vi/nh_eZnSZCLw/default.jpg,0,0,0
uKZlI_vu314,2018-04-07,SalmanKhansEMOTIONALFANSReactionon5YearsJailBlackbuckPoachingCase,Movie Talkies,24,2018-04-05 15:36,,1323917,15688,1903,2732,https://i.ytimg.com/vi/uKZlI_vu314/default.jpg,0,0,0
s7X7F9NWtoo,2018-04-07,ShikariOfficialTrailerMaheshManjarekarVijuManeUpcomingMarathiMovie2018,Rajshri Marathi,24,2018-04-04 12:04,Shikari|farzand,1341824,7072,1164,676,https://i.ytimg.com/vi/s7X7F9NWtoo/default.jpg,0,0,0
7fEhif3PsXI,2018-04-07,HousemaidStandUpComedyByRahulSubramanian,Random Chikibum,24,2018-04-06 06:25,housemaids|freelancer,297608,10373,492,276,https://i.ytimg.com/vi/7fEhif3PsXI/default.jpg,0,0,0
bvNonoGTjgw,2018-04-07,DangarDoctorJellyNewComedyPunjabiFullMovieRavinderGrewalGeetGambhirSaraGurpal,Yellow Music,24,2018-04-04 10:31,funny|comedy,1214765,11087,946,537,https://i.ytimg.com/vi/bvNonoGTjgw/default.jpg,0,0,0
UX6jUMGmtxM,2018-04-07,WhenAngreziBabuMeetsDesiMemfeat.SapnaChoudharyAashqeen,Aashqeen,23,2018-04-03 09:19,aashqeen|comedy,2733632,157215,11241,11207,https://i.ytimg.com/vi/UX6jUMGmtxM/default.jpg,0,0,0
bIOpP1qC5Jw,2018-04-07,#VIVOIPLniTelugulochudadaanikisiddamainaJr.NTR,Star Sports,17,2018-04-03 10:21,,1011117,24142,1584,1223,https://i.ytimg.com/vi/bIOpP1qC5Jw/default.jpg,0,0,0
NK33kaxIZZM,2018-04-07,TypesOfLandlordsYoullMeetFeat.SadakchhapHasleyIndia,Hasley India,23,2018-04-04 13:09,hasley|india|harsh|beniwal|rishhsome|rishabh|rana|delhi|comedy|funny|laugh|sketch|mall|hasleyindia|desi|videos|vines|laughter|landlords|mumbai,912918,38015,2027,2089,https://i.ytimg.com/vi/NK33kaxIZZM/default.jpg,0,0,0
cphpCPRrIIE,2018-04-07,FamilyTimewithKapilSharmaKapilConfessesHisLoveForNehaPendseBestMoments,SET India,24,2018-04-05 12:38,set|sonyliv,2647456,22912,4812,2322,https://i.ytimg.com/vi/cphpCPRrIIE/default.jpg,0,0,0
ED5w-Cm4BDs,2018-04-07,Nagumentrytoendalldacumentaries#RCBInsider4.0,Royal Challengers Bangalore,17,2018-04-05 12:23,RCB|IPL|Nags,219690,11659,199,676,https://i.ytimg.com/vi/ED5w-Cm4BDs/default.jpg,0,0,0
Tbz7Y5-qf1o,2018-04-07,UppumMulakumFlowersEP#575,Flowers Comedy,24,2018-04-05 13:02,uppum|Balanchandran|Neelima|balanchandran|entertainment|marimayam|programme|moosa|funny,772233,4683,636,813,https://i.ytimg.com/vi/Tbz7Y5-qf1o/default.jpg,0,0,0
SII2wYwmCZs,2018-04-07,ParbhaniShahidShubhamMustapursFriendsReactionOnHisFuneral,ZEE 24 TAAS,25,2018-04-05 05:13,zee24taas|Politics|Crime|News,268422,1192,82,91,https://i.ytimg.com/vi/SII2wYwmCZs/default.jpg,0,0,0
4lCyGLHRti8,2018-04-07,BithiriSathiReportingOnSalmanKhanBlackbuckVerdictTeenmaarNewsV6News,V6 News Telugu,25,2018-04-05 16:34,teenmaar,527741,2968,386,313,https://i.ytimg.com/vi/4lCyGLHRti8/default.jpg,0,0,0
DICeQrH7Q7M,2018-04-07,SalmanKhanFoodEatinginJail,Kanak News,25,2018-04-06 14:44,,67952,518,64,84,https://i.ytimg.com/vi/DICeQrH7Q7M/default.jpg,0,0,0
VjQOCUEPpI8,2018-04-07,BlackbuckPoachingCaseExclusivepictureofSalmanKhaninconversationwithpoliceofficials,ABP NEWS,22,2018-04-05 12:13,,653000,2853,885,897,https://i.ytimg.com/vi/VjQOCUEPpI8/default.jpg,0,0,0
5EUw00jeHWs,2018-04-07,SalmanKhanExclusiveCourtroomFootageBlackbuckVerdictShudhDesiEndings,Shudh Desi Endings,23,2018-04-05 14:24,ShudhDesiEndings|Spoof|SDE|Latest,268989,7438,988,886,https://i.ytimg.com/vi/5EUw00jeHWs/default.jpg,0,0,0
ogTs9uqE-rU,2018-04-07,#SixthSenseThisWeekPromo..Saturday&Sundayat930PMonStarMaa,Star Maa,24,2018-04-03 05:21,comedy|action|entertainment|telugu|tollywood|maatv,820386,3310,373,186,https://i.ytimg.com/vi/ogTs9uqE-rU/default.jpg,0,0,0
a5neMxN5I5w,2018-04-07,AshishChanchlaniinPoliceStationashishchanchlanivinesLatestControversy,Radio Mirchi,24,2018-04-03 06:12,ashish,1519224,31306,4523,845,https://i.ytimg.com/vi/a5neMxN5I5w/default.jpg,0,0,0
w3SOLnmRS-c,2018-04-07,SiddharthSagarakaSelfieMausismotherREVEALSdrugabusereasonbehindsuchbehaviou,ABP ANANDA,22,2018-04-03 07:54,Comedian|mother|behaviour,371097,1441,301,396,https://i.ytimg.com/vi/w3SOLnmRS-c/default.jpg,0,0,0
GXO2JCMvE0A,2018-04-07,KasthoorimanEpi97050418Download&WatchFullEpisodeonHotstar,Asianet,24,2018-04-06 04:35,asianet|entertainment|Kasthooriman,144426,335,71,57,https://i.ytimg.com/vi/GXO2JCMvE0A/default.jpg,0,0,0
0Owy60kbC-o,2018-04-07,SaiDharamTejMakingSuperFunWithMediaKarunakaranManastars,Mana Stars,24,2018-04-06 17:45,Karunakaran|manastars|manastars.com,64892,664,33,48,https://i.ytimg.com/vi/0Owy60kbC-o/default.jpg,0,0,0
3rrkcdKFN0o,2018-04-07,KapilAndSumonaRunAwayTogetherKahaniComedyCircusKi,Sony PAL,24,2018-04-05 12:52,,329468,1666,203,57,https://i.ytimg.com/vi/3rrkcdKFN0o/default.jpg,0,0,0
OV6uZk_IInw,2018-04-07,BollywoodInRealLifeft.NikhilVijayRVCJ,RVCJ Media,24,2018-04-06 12:30,tvf|tsp|aib|screenpatti|rickshawali|funkyou|realshit|BYN|Beyounick|RVCJ|pranks|comedy|timeliner|sit|jordindian|ipl|bollywood|blackbuck,165955,7531,545,259,https://i.ytimg.com/vi/OV6uZk_IInw/default.jpg,0,0,0
4yb1yZk86ag,2018-04-07,EveTeasingSocialExperimentinIndiaHyderabadlMUSTWATCH,The Baigan Vines Official,24,2018-04-05 14:04,movies|latest|india|whtsapp|videos,113519,9610,338,1403,https://i.ytimg.com/vi/4yb1yZk86ag/default.jpg,0,0,0
8YQnIsREZTk,2018-04-07,AnasuyaFunwithRamcharanRangasthalamThankYouMeetSukumarRangasthalamMovie,Filmylooks,24,2018-04-02 12:00,Filmylooks|#RangasthalamMovie|Rangasthalam|Sukumar|RangasthalamMovie,1325152,6106,1003,335,https://i.ytimg.com/vi/8YQnIsREZTk/default.jpg,0,0,0
S4wVIK13ciM,2018-04-07,AlluArjunjealousofRamcharansRangasthalamsuccessTV9,TV9 Entertainment,24,2018-04-05 05:45,,270805,3446,857,1382,https://i.ytimg.com/vi/S4wVIK13ciM/default.jpg,0,0,0
cK63XuJMPvo,2018-04-07,AravindanteAthidhikalRasathiSongVideoSreenivasanVineethSreenivasanShaanRahmanHD,Muzik247,10,2018-04-06 12:15,Rasathi|Urvashi,85688,2363,33,154,https://i.ytimg.com/vi/cK63XuJMPvo/default.jpg,0,0,0
Vtq1eQEPxII,2018-04-07,TYPESOFPEOPLEONANAEROPLANERishhSome,Rishhsome,23,2018-04-02 14:29,rishhsome|vines|rishabh|funny|laugh|delhi|india|dumb|dumbest|cute|aeroplane|people|flight|airhostess|airplane|religious|happy|business,1038786,64072,3237,3666,https://i.ytimg.com/vi/Vtq1eQEPxII/default.jpg,0,0,0
3N3c3ZX6hoM,2018-04-07,YOUGROOVEYOULOSE,PewDiePie,23,2018-04-06 17:57,SATIRE|ylyl|you|laugh|lose|pewdiepie|pewds|pewdie|pdp,1969090,170932,2912,17933,https://i.ytimg.com/vi/3N3c3ZX6hoM/default.jpg,0,0,0
_1lvresagmQ,2018-04-07,CasefiledagainstMotherforthedeathofhersonwhodrivenbikefastly#Chennai#BikeAccident,Puthiya Thalaimurai TV,25,2018-04-06 08:18,death,126373,1169,108,234,https://i.ytimg.com/vi/_1lvresagmQ/default.jpg,0,0,0
oqg2IeXNy6c,2018-04-07,TammareddyaboutRamCharansRangasthalamMovieTammareddyREVEALSCelebsRealCharacter,Tammareddy Bharadwaj,24,2018-04-04 13:30,Rangasthalam,286149,4049,229,411,https://i.ytimg.com/vi/oqg2IeXNy6c/default.jpg,0,0,0
mvfD6ay0x0o,2018-04-07,SriReddysAnotherSensationRevealsTollywoodNaturalActorCharacterYOYOTVChannel,YOYO TV Channel,25,2018-04-05 09:20,nani|tollywood|news,135423,250,238,169,https://i.ytimg.com/vi/mvfD6ay0x0o/default.jpg,0,0,0
QPiiJ3KcJr4,2018-04-07,SalmanKhansFullDayActivitiesinJailSistersArpitaKhan&PreityZintabecomeEmotional,Univrsal Media Pro,22,2018-04-06 19:16,Univrsalmediapro,43728,95,31,15,https://i.ytimg.com/vi/QPiiJ3KcJr4/default.jpg,0,0,0
sqU6JUzL7yU,2018-04-07,SriReddyStrongCounterToSekharKammulasStatementABNTelugu,ABN Telugu,25,2018-04-04 16:13,ABN,415293,446,1236,0,https://i.ytimg.com/vi/sqU6JUzL7yU/default.jpg,1,0,0
3bLa6M2jY9E,2018-04-07,Nokia7PlusUnboxing&OverviewIndianUnit,Geekyranjit,28,2018-04-06 13:15,,151962,6161,171,1752,https://i.ytimg.com/vi/3bLa6M2jY9E/default.jpg,0,0,0
CD52PSexCO8,2018-04-07,ParoleMalayalamMovieReviewBy#AbhijithVlogger,Abhijith Vlogger,24,2018-04-06 09:37,parole|mammootty|review|movie|iniya,132334,2810,2004,1357,https://i.ytimg.com/vi/CD52PSexCO8/default.jpg,0,0,0
yN0O8UaTnRA,2018-04-07,JohnCenasEpicResponsetoDwayneJohnsonsThreat,Jimmy Kimmel Live,24,2018-04-05 09:00,jimmy|kimmel|live|late|night|talk|show|funny|comedic|comedy|clip|comedian|john|cena|dwayne|johnson|the|rock|pro|wrestling|wwe|threat|wrestler|rivalry,2096196,39093,1688,2625,https://i.ytimg.com/vi/yN0O8UaTnRA/default.jpg,0,0,0
Ho78eOffWys,2018-04-07,BlackbuckpoachingcaseWhenSalmanKhansharedhissideofstoryinAapKiAdalat,IndiaTV,25,2018-04-05 16:22,bhaijaan|tabu|neelam|latest|bollywood,1920873,18315,2334,3222,https://i.ytimg.com/vi/Ho78eOffWys/default.jpg,0,0,0
9zmbOS9eFuE,2018-04-07,GIRLSPLAININGSEASONFINALEPyaarKaPostmortemGirliyapaOriginals,Girliyapa,22,2018-04-06 13:05,tvf|filtercopy|facebook|whatsapp|sex|love|girls|friends|school|bike|bollywood|phone|college|cycle|condom|romance|marriage|girlfriend|scooty|shopping|relationship|lipstick|period|condoms|burger|mushroom|menu|kohinoor|loving|colleges|durex,612002,31647,1484,2483,https://i.ytimg.com/vi/9zmbOS9eFuE/default.jpg,0,0,0
6Bg1-OV9isw,2018-04-07,WatchSalmanKhanbeingtakentojailfromJodhpurCourt,Zee News,25,2018-04-05 10:06,zeenews|znews|headlines|blackbucks|Wildlife|Salman,1617427,8312,2831,4205,https://i.ytimg.com/vi/6Bg1-OV9isw/default.jpg,0,0,0
eK_zQ5PyzEo,2018-04-07,BengalisinLocalBusBanglaNewFunnyVideo2018TheBongGuy,The Bong Guy,23,2018-04-06 12:54,kolkata,182882,35338,592,6211,https://i.ytimg.com/vi/eK_zQ5PyzEo/default.jpg,0,0,0
nh_eZnSZCLw,2018-04-07,PriyamanavalEpisode982050418,VikatanTV,24,2018-04-05 17:00,piriyamanaval|periyamanaval,1235551,8819,1400,839,https://i.ytimg.com/vi/nh_eZnSZCLw/default.jpg,0,0,0
uKZlI_vu314,2018-04-07,SalmanKhansEMOTIONALFANSReactionon5YearsJailBlackbuckPoachingCase,Movie Talkies,24,2018-04-05 15:36,,1323917,15688,1903,2732,https://i.ytimg.com/vi/uKZlI_vu314/default.jpg,0,0,0
s7X7F9NWtoo,2018-04-07,ShikariOfficialTrailerMaheshManjarekarVijuManeUpcomingMarathiMovie2018,Rajshri Marathi,24,2018-04-04 12:04,Shikari|farzand,1341824,7072,1164,676,https://i.ytimg.com/vi/s7X7F9NWtoo/default.jpg,0,0,0
7fEhif3PsXI,2018-04-07,HousemaidStandUpComedyByRahulSubramanian,Random Chikibum,24,2018-04-06 06:25,housemaids|freelancer,297608,10373,492,276,https://i.ytimg.com/vi/7fEhif3PsXI/default.jpg,0,0,0
bvNonoGTjgw,2018-04-07,DangarDoctorJellyNewComedyPunjabiFullMovieRavinderGrewalGeetGambhirSaraGurpal,Yellow Music,24,2018-04-04 10:31,funny|comedy,1214765,11087,946,537,https://i.ytimg.com/vi/bvNonoGTjgw/default.jpg,0,0,0
UX6jUMGmtxM,2018-04-07,WhenAngreziBabuMeetsDesiMemfeat.SapnaChoudharyAashqeen,Aashqeen,23,2018-04-03 09:19,aashqeen|comedy,2733632,157215,11241,11207,https://i.ytimg.com/vi/UX6jUMGmtxM/default.jpg,0,0,0
bIOpP1qC5Jw,2018-04-07,#VIVOIPLniTelugulochudadaanikisiddamainaJr.NTR,Star Sports,17,2018-04-03 10:21,,1011117,24142,1584,1223,https://i.ytimg.com/vi/bIOpP1qC5Jw/default.jpg,0,0,0
NK33kaxIZZM,2018-04-07,TypesOfLandlordsYoullMeetFeat.SadakchhapHasleyIndia,Hasley India,23,2018-04-04 13:09,hasley|india|harsh|beniwal|rishhsome|rishabh|rana|delhi|comedy|funny|laugh|sketch|mall|hasleyindia|desi|videos|vines|laughter|landlords|mumbai,912918,38015,2027,2089,https://i.ytimg.com/vi/NK33kaxIZZM/default.jpg,0,0,0
cphpCPRrIIE,2018-04-07,FamilyTimewithKapilSharmaKapilConfessesHisLoveForNehaPendseBestMoments,SET India,24,2018-04-05 12:38,set|sonyliv,2647456,22913,4812,2322,https://i.ytimg.com/vi/cphpCPRrIIE/default.jpg,0,0,0
ED5w-Cm4BDs,2018-04-07,Nagumentrytoendalldacumentaries#RCBInsider4.0,Royal Challengers Bangalore,17,2018-04-05 12:23,RCB|IPL|Nags,219690,11659,199,676,https://i.ytimg.com/vi/ED5w-Cm4BDs/default.jpg,0,0,0
Tbz7Y5-qf1o,2018-04-07,UppumMulakumFlowersEP#575,Flowers Comedy,24,2018-04-05 13:02,uppum|Balanchandran|Neelima|balanchandran|entertainment|marimayam|programme|moosa|funny,772233,4683,636,813,https://i.ytimg.com/vi/Tbz7Y5-qf1o/default.jpg,0,0,0
SII2wYwmCZs,2018-04-07,ParbhaniShahidShubhamMustapursFriendsReactionOnHisFuneral,ZEE 24 TAAS,25,2018-04-05 05:13,zee24taas|Politics|Crime|News,268422,1192,82,91,https://i.ytimg.com/vi/SII2wYwmCZs/default.jpg,0,0,0
4lCyGLHRti8,2018-04-07,BithiriSathiReportingOnSalmanKhanBlackbuckVerdictTeenmaarNewsV6News,V6 News Telugu,25,2018-04-05 16:34,teenmaar,527741,2968,386,313,https://i.ytimg.com/vi/4lCyGLHRti8/default.jpg,0,0,0
DICeQrH7Q7M,2018-04-07,SalmanKhanFoodEatinginJail,Kanak News,25,2018-04-06 14:44,,67952,518,64,84,https://i.ytimg.com/vi/DICeQrH7Q7M/default.jpg,0,0,0
bYSRPuDEnTg,2018-04-14,GarmiKeSideEffectsAshishChanchlani,ashish chanchlani vines,23,2018-04-13 14:41,garmi,4227847,387791,9279,24003,https://i.ytimg.com/vi/bYSRPuDEnTg/default.jpg,0,0,0
hLVi_IEuLMM,2018-04-14,RangasthalamwholeteamDancePerfomanceRangasthalam#Vijayostavam,Shreyas Media,24,2018-04-13 14:50,Ramcharan|Rangasthalam|RamCharan|Samantha|PawanKalyan|Sukumar,698184,6640,511,305,https://i.ytimg.com/vi/hLVi_IEuLMM/default.jpg,0,0,0
f6NJvg-kWJ8,2018-04-14,SangatiAmitBhadana,Amit Bhadana,24,2018-04-12 06:52,alcohol|amit|bhadana|badana,6312526,495044,15653,47898,https://i.ytimg.com/vi/f6NJvg-kWJ8/default.jpg,0,0,0
oRyaPq1-vro,2018-04-14,PawanKalyanFunnyExplanationabouthisSpectaclesRangasthalamVijayotsavamSuccessMeet,Vanitha Tv,24,2018-04-13 16:25,rangasthalam|samantha|sukumar|aadhi|#rangasthalam|dsp,410006,3765,278,241,https://i.ytimg.com/vi/oRyaPq1-vro/default.jpg,0,0,0
9dBepLCkjZQ,2018-04-14,MainSehraBandhKeAaungaSuperhitFullBhojpuriMovieKhesariLalYadavKajalRaghwani,SRK MUSIC,10,2018-04-14 03:30,srkmusic|srk|nirahua|khesarilal|aamrapali|worldwidebhojpuri|damru,644720,5962,1116,927,https://i.ytimg.com/vi/9dBepLCkjZQ/default.jpg,0,0,0
